portfolio_id,desk_id
PF00002640,DSK00002511
PF00002644,DSK00002515
PF00002645,DSK00002516
PF00002646,DSK00002517
PF00002652,DSK00002522
PF00002648,DSK00002518
PF00002649,DSK00002519
PF00002654,DSK00002524
PF00002655,DSK00002525
PF00002657,DSK00002527
PF00002659,DSK00002529
PF00002660,DSK00002529
PF00002661,DSK00002529
PF00002662,DSK00002530
PF00002663,DSK00002531
PF00002666,DSK00002533
PF00002667,DSK00002533
PF00002671,DSK00002534
PF00002672,DSK00002535
PF00002673,DSK00002536
PF00002674,DSK00002536
PF00002676,DSK00002536
PF00002677,DSK00002536
PF00002679,DSK00002537
PF00002683,DSK00002539
PF00002685,DSK00002539
PF00002686,DSK00002540
PF00002687,DSK00002541
PF00002688,DSK00002542
PF00002690,DSK00002543
PF00002692,DSK00002543
PF00002693,DSK00002543
PF00002695,DSK00002544
PF00002696,DSK00002545
PF00002697,DSK00002546
PF00002698,DSK00002546
PF00002699,DSK00002548
PF00002701,DSK00002550
PF00002703,DSK00002552
PF00002704,DSK00002553
PF00002706,DSK00002555
PF00002707,DSK00002556
PF00002709,DSK00002558
PF00002710,DSK00002560
PF00002712,DSK00002557
PF00002714,DSK00002562
PF00002717,DSK00002562
PF00002719,DSK00002563
PF00002720,DSK00002564
PF00002728,DSK00002571
PF00002722,DSK00002566
PF00002724,DSK00002568
PF00002726,DSK00002570
PF00002727,DSK00002565
PF00002729,DSK00002572
PF00002730,DSK00002573
PF00002731,DSK00002574
PF00002733,DSK00002576
PF00002739,DSK00002581
PF00002735,DSK00002578
PF00002736,DSK00002579
PF00002741,DSK00002583
PF00002742,DSK00002584
PF00002743,DSK00002585
PF00002744,DSK00002586
PF00002745,DSK00002587
PF00002748,DSK00002590
PF00002751,DSK00002593
PF00002752,DSK00002593
PF00002753,DSK00002594
PF00002756,DSK00002597
PF00002760,DSK00002600
PF00002761,DSK00002601
PF00002762,DSK00002601
PF00002763,DSK00002602
PF00002766,DSK00002603
PF00002768,DSK00002605
PF00002767,DSK00002604
PF00002769,DSK00002605
PF00002770,DSK00002605
PF00002771,DSK00002605
PF00002773,DSK00002607
PF00002774,DSK00002608
PF00002776,DSK00002610
PF00002778,DSK00002610
PF00002781,DSK00002610
PF00002782,DSK00002610
PF00002784,DSK00002612
PF00002785,DSK00002613
PF00002786,DSK00002614
PF00002787,DSK00002615
PF00002788,DSK00002615
PF00002789,DSK00002616
PF00002790,DSK00002617
PF00002794,DSK00002620
PF00002792,DSK00002618
PF00002795,DSK00002620
PF00002796,DSK00002620
PF00002798,DSK00002622
PF00002807,DSK00002629
PF00002801,DSK00002625
PF00002802,DSK00002625
PF00002804,DSK00002627
PF00002806,DSK00002628
PF00002813,DSK00002632
PF00002817,DSK00002636
PF00002818,DSK00002637
PF00002819,DSK00002638
PF00002820,DSK00002639
PF00002822,DSK00002641
PF00002823,DSK00002642
PF00002824,DSK00002643
PF00002825,DSK00002643
PF00002829,DSK00002647
PF00002830,DSK00002648
PF00002831,DSK00002648
PF00002832,DSK00002649
PF00002833,DSK00002650
PF00002835,DSK00002651
PF00002836,DSK00002652
PF00002837,DSK00002653
PF00002838,DSK00002654
PF00002839,DSK00002655
PF00002840,DSK00002656
PF00002842,DSK00002658
PF00002845,DSK00002661
PF00002846,DSK00002662
PF00002847,DSK00002663
PF00002848,DSK00002664
PF00002850,DSK00002664
PF00002851,DSK00002665
PF00002852,DSK00002667
PF00002853,DSK00002667
PF00002854,DSK00002666
PF00002858,DSK00002671
PF00002859,DSK00002671
PF00002860,DSK00002672
PF00002861,DSK00002673
PF00002863,DSK00002675
PF00002871,DSK00002680
PF00002872,DSK00002681
PF00002873,DSK00002682
PF00002874,DSK00002683
PF00002875,DSK00002684
PF00002877,DSK00002686
PF00002878,DSK00002687
PF00002880,DSK00002688
PF00002882,DSK00002690
PF00002884,DSK00002692
PF00002886,DSK00002693
PF00002890,DSK00002695
PF00002891,DSK00002696
PF00002893,DSK00002698
PF00002894,DSK00002699
PF00002895,DSK00002701
PF00002896,DSK00002700
PF00002897,DSK00002702
PF00002898,DSK00002703
PF00002899,DSK00002704
PF00002900,DSK00002705
PF00002901,DSK00002706
PF00002908,DSK00002712
PF00002903,DSK00002707
PF00002905,DSK00002709
PF00002906,DSK00002710
PF00002907,DSK00002711
PF00002914,DSK00002717
PF00002916,DSK00002717
PF00002917,DSK00002718
PF00002918,DSK00002719
PF00002920,DSK00002721
PF00002924,DSK00002724
PF00002925,DSK00002713
PF00002926,DSK00002713
PF00002927,DSK00002726
PF00002931,DSK00002728
PF00002933,DSK00002729
PF00002934,DSK00002730
PF00002940,DSK00002735
PF00002941,DSK00002736
PF00002942,DSK00002737
PF00002944,DSK00002739
PF00002946,DSK00002741
PF00002947,DSK00002742
PF00002948,DSK00002743
PF00002949,DSK00002744
PF00002950,DSK00002745
PF00002951,DSK00002746
PF00002952,DSK00002747
PF00002953,DSK00002748
PF00002955,DSK00002750
PF00002956,DSK00002750
PF00002957,DSK00002751
PF00002959,DSK00002753
PF00002961,DSK00002754
PF00002963,DSK00002755
PF00002964,DSK00002756
PF00002965,DSK00002756
PF00002966,DSK00002757
PF00002967,DSK00002758
PF00002968,DSK00002759
PF00002972,DSK00002763
PF00002975,DSK00002766
PF00002976,DSK00002767
PF00002977,DSK00002768
PF00002980,DSK00002770
PF00002981,DSK00002771
PF00002982,DSK00002772
PF00002983,DSK00002773
PF00002990,DSK00002778
PF00002986,DSK00002775
PF00002987,DSK00002776
PF00002989,DSK00002777
PF00002991,DSK00002779
PF00002993,DSK00002781
PF00002995,DSK00002782
PF00002997,DSK00002784
PF00002998,DSK00002785
PF00002999,DSK00002786
PF00003000,DSK00002787
PF00003001,DSK00002788
PF00003002,DSK00002789
PF00003003,DSK00002789
PF00003005,DSK00002791
PF00003007,DSK00002794
PF00003008,DSK00002795
PF00003009,DSK00002795
PF00003011,DSK00002797
PF00003012,DSK00002798
PF00003013,DSK00002799
PF00003015,DSK00002800
PF00003017,DSK00002802
PF00003018,DSK00002803
PF00003019,DSK00002804
PF00003020,DSK00002805
PF00003021,DSK00002806
PF00003022,DSK00002807
PF00003023,DSK00002808
PF00003025,DSK00002810
PF00003026,DSK00002811
PF00003027,DSK00002812
PF00003029,DSK00002814
PF00003030,DSK00002815
PF00003032,DSK00002817
PF00003033,DSK00002818
PF00003034,DSK00002819
PF00003035,DSK00002819
PF00003036,DSK00002820
PF00003037,DSK00002822
PF00003038,DSK00002821
PF00003039,DSK00002823
PF00003040,DSK00002824
PF00003045,DSK00002828
PF00003047,DSK00002830
PF00003048,DSK00002831
PF00003049,DSK00002833
PF00003050,DSK00002834
PF00003051,DSK00002835
PF00003053,DSK00002836
PF00003058,DSK00002840
PF00003056,DSK00002839
PF00003059,DSK00002841
PF00003060,DSK00002842
PF00003064,DSK00002845
PF00003067,DSK00002848
PF00003071,DSK00002852
PF00003072,DSK00002853
PF00003075,DSK00002855
PF00003076,DSK00002854
PF00003078,DSK00002857
PF00003079,DSK00002858
PF00003080,DSK00002859
PF00003081,DSK00002860
PF00003082,DSK00002861
PF00003083,DSK00002862
PF00003084,DSK00002863
PF00003086,DSK00002865
PF00003088,DSK00002866
PF00003089,DSK00002867
PF00003090,DSK00002868
PF00003091,DSK00002869
PF00003093,DSK00002871
PF00003095,DSK00002873
PF00003096,DSK00002874
PF00003099,DSK00002876
PF00003100,DSK00002877
PF00003102,DSK00002879
PF00003105,DSK00002881
PF00003108,DSK00002884
PF00003110,DSK00002883
PF00003112,DSK00002887
PF00003113,DSK00002888
PF00003114,DSK00002889
PF00003115,DSK00002890
PF00003119,DSK00002894
PF00003117,DSK00002891
PF00003118,DSK00002892
PF00003120,DSK00002895
PF00003121,DSK00002893
PF00003122,DSK00002893
PF00003123,DSK00002896
PF00003126,DSK00002898
PF00003127,DSK00002898
PF00003129,DSK00002899
PF00003131,DSK00002901
PF00003133,DSK00002903
PF00003134,DSK00002904
PF00003135,DSK00002905
PF00003137,DSK00002907
PF00003138,DSK00002908
PF00003140,DSK00002910
PF00003141,DSK00002911
PF00003142,DSK00002912
PF00003143,DSK00002913
PF00003144,DSK00002914
PF00003145,DSK00002915
PF00003146,DSK00002916
PF00003148,DSK00002918
PF00003149,DSK00002919
PF00003151,DSK00002920
PF00003152,DSK00002921
PF00003153,DSK00002922
PF00003166,DSK00002934
PF00003156,DSK00002925
PF00003158,DSK00002917
PF00003159,DSK00002927
PF00003167,DSK00002935
PF00003163,DSK00002931
PF00003164,DSK00002932
PF00003165,DSK00002933
PF00003171,DSK00002938
PF00003169,DSK00002936
PF00003172,DSK00002939
PF00003173,DSK00002940
PF00003174,DSK00002941
PF00003175,DSK00002942
PF00003178,DSK00002944
PF00003179,DSK00002945
PF00003180,DSK00002946
PF00003181,DSK00002947
PF00003182,DSK00002948
PF00003185,DSK00002950
PF00003186,DSK00002951
PF00003188,DSK00002953
PF00003189,DSK00002953
PF00003190,DSK00002953
PF00003191,DSK00002954
PF00003192,DSK00002955
PF00003194,DSK00002957
PF00003196,DSK00002959
PF00003198,DSK00002961
PF00003203,DSK00002963
PF00003200,DSK00002962
PF00003204,DSK00002966
PF00003205,DSK00002966
PF00003206,DSK00002965
PF00003208,DSK00002967
PF00003209,DSK00002968
PF00003210,DSK00002969
PF00003211,DSK00002970
PF00003214,DSK00002973
PF00003215,DSK00002974
PF00003216,DSK00002974
PF00003217,DSK00002974
PF00003220,DSK00002976
PF00003221,DSK00002977
PF00003222,DSK00002978
PF00003223,DSK00002979
PF00003224,DSK00002980
PF00003226,DSK00002981
PF00003228,DSK00002983
PF00003229,DSK00002982
PF00003231,DSK00002985
PF00003233,DSK00002987
PF00003234,DSK00002988
PF00003235,DSK00002989
PF00003236,DSK00002990
PF00003237,DSK00002991
PF00003238,DSK00002992
PF00003239,DSK00002993
PF00003241,DSK00002995
PF00003244,DSK00002998
PF00003246,DSK00003000
PF00003247,DSK00003001
PF00003248,DSK00003002
PF00003249,DSK00003003
PF00003250,DSK00003004
PF00003252,DSK00003005
PF00003253,DSK00003005
PF00003255,DSK00003007
PF00003256,DSK00003008
PF00003259,DSK00003011
PF00003260,DSK00003012
PF00003267,DSK00003016
PF00003262,DSK00003013
PF00003263,DSK00003014
PF00003266,DSK00003016
PF00003271,DSK00003019
PF00003272,DSK00003020
PF00003276,DSK00003024
PF00003277,DSK00003025
PF00003278,DSK00003026
PF00003279,DSK00003027
PF00003280,DSK00003028
PF00003281,DSK00003029
PF00003282,DSK00003030
PF00003283,DSK00003031
PF00003284,DSK00003032
PF00003285,DSK00003033
PF00003286,DSK00003034
PF00003288,DSK00003036
PF00003291,DSK00003037
PF00003292,DSK00003037
PF00003293,DSK00003040
PF00003297,DSK00003044
PF00003298,DSK00003041
PF00003300,DSK00003046
PF00003301,DSK00003047
PF00003302,DSK00003048
PF00003303,DSK00003049
PF00003304,DSK00003050
PF00003305,DSK00003050
PF00003306,DSK00003051
PF00003307,DSK00003052
PF00003308,DSK00003052
PF00003309,DSK00003052
PF00003310,DSK00003053
PF00003311,DSK00003053
PF00003312,DSK00003054
PF00003313,DSK00003055
PF00003315,DSK00003057
PF00003317,DSK00003058
PF00003319,DSK00003060
PF00003320,DSK00003061
PF00003321,DSK00003062
PF00003322,DSK00003064
PF00003323,DSK00003065
PF00003324,DSK00003066
PF00003325,DSK00003067
PF00003328,DSK00003070
PF00003330,DSK00003068
PF00003331,DSK00003071
PF00003332,DSK00003072
PF00003333,DSK00003073
PF00003335,DSK00003075
PF00003337,DSK00003077
PF00003338,DSK00003078
PF00003339,DSK00003078
PF00003340,DSK00003078
PF00003341,DSK00003079
PF00003345,DSK00003083
PF00003347,DSK00003085
PF00003348,DSK00003086
PF00003349,DSK00003087
PF00003350,DSK00003088
PF00003351,DSK00003089
PF00003353,DSK00003091
PF00003354,DSK00003090
PF00003355,DSK00003092
PF00003356,DSK00003090
PF00003357,DSK00003090
PF00003358,DSK00003093
PF00003359,DSK00003094
PF00003361,DSK00003095
PF00003362,DSK00003096
PF00003363,DSK00003097
PF00003364,DSK00003098
PF00003365,DSK00003099
PF00003367,DSK00003101
PF00003368,DSK00003102
PF00003369,DSK00003103
PF00003371,DSK00003105
PF00003372,DSK00003106
PF00003373,DSK00003107
PF00003374,DSK00003108
PF00003376,DSK00003108
PF00003378,DSK00003110
PF00003380,DSK00003112
PF00003381,DSK00003113
PF00003383,DSK00003115
PF00003384,DSK00003116
PF00003385,DSK00003117
PF00003386,DSK00003118
PF00003390,DSK00003122
PF00003391,DSK00003119
PF00003395,DSK00003123
PF00003396,DSK00003124
PF00003397,DSK00003125
PF00003398,DSK00003126
PF00003401,DSK00003129
PF00003402,DSK00003130
PF00003404,DSK00003132
PF00003405,DSK00003133
PF00003409,DSK00003138
PF00003410,DSK00003139
PF00003411,DSK00003140
PF00003412,DSK00003141
PF00003415,DSK00003143
PF00003416,DSK00003144
PF00003418,DSK00003146
PF00003419,DSK00003146
PF00003420,DSK00003147
PF00003422,DSK00003149
PF00003423,DSK00003150
PF00003424,DSK00003151
PF00003426,DSK00003153
PF00003427,DSK00003154
PF00003428,DSK00003155
PF00003430,DSK00003157
PF00003431,DSK00003158
PF00003432,DSK00003159
PF00003433,DSK00003160
PF00003435,DSK00003162
PF00003436,DSK00003163
PF00003438,DSK00003165
PF00003440,DSK00003167
PF00003443,DSK00003170
PF00003444,DSK00003170
PF00003445,DSK00003171
PF00003446,DSK00003172
PF00003447,DSK00003173
PF00003448,DSK00003174
PF00003450,DSK00003176
PF00003451,DSK00003178
PF00003453,DSK00003177
PF00003454,DSK00003180
PF00003456,DSK00003182
PF00003457,DSK00003183
PF00003458,DSK00003184
PF00003459,DSK00003185
PF00003460,DSK00003186
PF00003461,DSK00003187
PF00003462,DSK00003188
PF00003463,DSK00003189
PF00003464,DSK00003190
PF00003471,DSK00003195
PF00003467,DSK00003192
PF00003468,DSK00003193
PF00003469,DSK00003194
PF00003472,DSK00003196
PF00003473,DSK00003197
PF00003479,DSK00003200
PF00003476,DSK00003197
PF00003478,DSK00003199
PF00003480,DSK00003200
PF00003481,DSK00003200
PF00003483,DSK00003202
PF00003484,DSK00003203
PF00003486,DSK00003205
PF00003487,DSK00003206
PF00003488,DSK00003207
PF00003491,DSK00003210
PF00003494,DSK00003213
PF00003496,DSK00003215
PF00003497,DSK00003216
PF00003498,DSK00003217
PF00003500,DSK00003219
PF00003502,DSK00003221
PF00003503,DSK00003222
PF00003506,DSK00003225
PF00003507,DSK00003226
PF00003551,DSK00003269
PF00003509,DSK00003228
PF00003510,DSK00003229
PF00003512,DSK00003231
PF00003515,DSK00003233
PF00003516,DSK00003234
PF00003519,DSK00003237
PF00003520,DSK00003238
PF00003522,DSK00003240
PF00003553,DSK00003271
PF00003555,DSK00003273
PF00003526,DSK00003244
PF00003527,DSK00003245
PF00003528,DSK00003246
PF00003529,DSK00003247
PF00003531,DSK00003249
PF00003532,DSK00003250
PF00003533,DSK00003251
PF00003534,DSK00003252
PF00003536,DSK00003254
PF00003538,DSK00003256
PF00003539,DSK00003257
PF00003540,DSK00003258
PF00003541,DSK00003259
PF00003542,DSK00003260
PF00003543,DSK00003261
PF00003544,DSK00003262
PF00003545,DSK00003263
PF00003546,DSK00003264
PF00003547,DSK00003265
PF00003548,DSK00003266
PF00003549,DSK00003267
PF00003550,DSK00003268
PF00003552,DSK00003270
PF00003554,DSK00003272
PF00003556,DSK00003274
PF00003557,DSK00003275
PF00003561,DSK00003279
PF00003559,DSK00003278
PF00003562,DSK00003280
PF00003564,DSK00003282
PF00003565,DSK00003283
PF00003567,DSK00003285
PF00003568,DSK00003286
PF00003570,DSK00003288
PF00003571,DSK00003289
PF00003573,DSK00003290
PF00003578,DSK00003295
PF00003577,DSK00003294
PF00003581,DSK00003296
PF00003582,DSK00003297
PF00003584,DSK00003299
PF00003585,DSK00003300
PF00003587,DSK00003302
PF00003588,DSK00003302
PF00003589,DSK00003303
PF00003590,DSK00003304
PF00003607,DSK00003319
PF00003593,DSK00003307
PF00003594,DSK00003308
PF00003595,DSK00003309
PF00003596,DSK00003310
PF00003612,DSK00003324
PF00003598,DSK00003312
PF00003600,DSK00003314
PF00003602,DSK00003315
PF00003603,DSK00003316
PF00003604,DSK00003317
PF00003606,DSK00003318
PF00003608,DSK00003320
PF00003609,DSK00003321
PF00003610,DSK00003322
PF00003611,DSK00003323
PF00003613,DSK00003325
PF00003614,DSK00003326
PF00003636,DSK00003349
PF00003617,DSK00003329
PF00003618,DSK00003330
PF00003620,DSK00003332
PF00003621,DSK00003333
PF00003622,DSK00003334
PF00003625,DSK00003337
PF00003626,DSK00003338
PF00003628,DSK00003340
PF00003629,DSK00003341
PF00003637,DSK00003348
PF00003631,DSK00003343
PF00003634,DSK00003346
PF00003635,DSK00003347
PF00003638,DSK00003350
PF00003639,DSK00003351
PF00003641,DSK00003353
PF00003643,DSK00003355
PF00003644,DSK00003356
PF00003646,DSK00003358
PF00003648,DSK00003360
PF00003649,DSK00003361
PF00003650,DSK00003362
PF00003651,DSK00003363
PF00003656,DSK00003366
PF00003658,DSK00003368
PF00003669,DSK00003377
PF00003664,DSK00003374
PF00003670,DSK00003378
PF00003671,DSK00003378
PF00003674,DSK00003380
PF00003675,DSK00003381
PF00003676,DSK00003382
PF00003677,DSK00003383
PF00003679,DSK00003385
PF00003680,DSK00003386
PF00003681,DSK00003387
PF00003682,DSK00003388
PF00003683,DSK00003389
PF00003684,DSK00003390
PF00003686,DSK00003392
PF00003687,DSK00003393
PF00003688,DSK00003394
PF00003692,DSK00003398
PF00003693,DSK00003399
PF00003694,DSK00003400
PF00003695,DSK00003401
PF00003696,DSK00003402
PF00003697,DSK00003403
PF00003698,DSK00003404
PF00003701,DSK00003405
PF00003702,DSK00003406
PF00003703,DSK00003407
PF00003704,DSK00003408
PF00003705,DSK00003409
PF00003707,DSK00003411
PF00003708,DSK00003412
PF00003709,DSK00003412
PF00003710,DSK00003413
PF00003711,DSK00003414
PF00003712,DSK00003415
PF00003713,DSK00003416
PF00003715,DSK00003418
PF00003749,DSK00003450
PF00003717,DSK00003420
PF00003718,DSK00003421
PF00003720,DSK00003423
PF00003721,DSK00003424
PF00003722,DSK00003425
PF00003724,DSK00003427
PF00003725,DSK00003428
PF00003727,DSK00003430
PF00003728,DSK00003431
PF00003729,DSK00003432
PF00003730,DSK00003433
PF00003731,DSK00003434
PF00003732,DSK00003435
PF00003735,DSK00003438
PF00003736,DSK00003439
PF00003737,DSK00003440
PF00003739,DSK00003442
PF00003741,DSK00003444
PF00003743,DSK00003365
PF00003744,DSK00003446
PF00003745,DSK00003447
PF00003746,DSK00003448
PF00003747,DSK00003449
PF00003750,DSK00003451
PF00003752,DSK00003453
PF00003753,DSK00003454
PF00003757,DSK00003458
PF00003760,DSK00003461
PF00003761,DSK00003462
PF00003762,DSK00003463
PF00003763,DSK00003464
PF00003768,DSK00003469
PF00003769,DSK00003470
PF00003770,DSK00003470
PF00003771,DSK00003471
PF00003773,DSK00003473
PF00003774,DSK00003474
PF00003775,DSK00003475
PF00003777,DSK00003477
PF00003778,DSK00003477
PF00003780,DSK00003478
PF00003781,DSK00003479
PF00003782,DSK00003480
PF00003783,DSK00003481
PF00003785,DSK00003483
PF00003786,DSK00003484
PF00003787,DSK00003485
PF00003788,DSK00003486
PF00003789,DSK00003487
PF00003790,DSK00003488
PF00003792,DSK00003490
PF00003793,DSK00003491
PF00003794,DSK00003493
PF00003795,DSK00003492
PF00003796,DSK00003494
PF00003798,DSK00003496
PF00003800,DSK00003498
PF00003801,DSK00003499
PF00003802,DSK00003500
PF00003804,DSK00003502
PF00003805,DSK00003503
PF00003806,DSK00003497
PF00003807,DSK00003497
PF00003809,DSK00003505
PF00003810,DSK00003497
PF00003811,DSK00003506
PF00003812,DSK00003507
PF00003814,DSK00003509
PF00003815,DSK00003510
PF00003816,DSK00003511
PF00003817,DSK00003512
PF00003819,DSK00003514
PF00003820,DSK00003515
PF00003823,DSK00003518
PF00003824,DSK00003519
PF00003825,DSK00003520
PF00003826,DSK00003521
PF00003827,DSK00003522
PF00003828,DSK00003523
PF00003829,DSK00003524
PF00003831,DSK00003525
PF00003832,DSK00003526
PF00003833,DSK00003527
PF00003834,DSK00003528
PF00003835,DSK00003529
PF00003839,DSK00003533
PF00003840,DSK00003534
PF00003841,DSK00003535
PF00003842,DSK00003536
PF00003843,DSK00003537
PF00003845,DSK00003539
PF00003847,DSK00003541
PF00003848,DSK00003542
PF00003849,DSK00003543
PF00003853,DSK00003546
PF00003854,DSK00003547
PF00003856,DSK00003549
PF00003858,DSK00003551
PF00003859,DSK00003552
PF00003860,DSK00003553
PF00003861,DSK00003554
PF00003862,DSK00003555
PF00003863,DSK00003556
PF00003864,DSK00003557
PF00003866,DSK00003559
PF00003867,DSK00003560
PF00003868,DSK00003560
PF00003869,DSK00003561
PF00003871,DSK00003562
PF00003874,DSK00003564
PF00003875,DSK00003565
PF00003876,DSK00003566
PF00003877,DSK00003567
PF00003879,DSK00003569
PF00003881,DSK00003571
PF00003882,DSK00003572
PF00003884,DSK00003574
PF00003885,DSK00003575
PF00003887,DSK00003577
PF00003890,DSK00003578
PF00003891,DSK00003578
PF00003892,DSK00003579
PF00003893,DSK00003580
PF00003894,DSK00003581
PF00003900,DSK00003587
PF00003897,DSK00003585
PF00003901,DSK00003588
PF00003903,DSK00003590
PF00003906,DSK00003593
PF00003907,DSK00003594
PF00003908,DSK00003595
PF00003909,DSK00003596
PF00003910,DSK00003597
PF00003911,DSK00003597
PF00003912,DSK00003598
PF00003914,DSK00003600
PF00003915,DSK00003601
PF00003917,DSK00003603
PF00003920,DSK00003605
PF00003921,DSK00003606
PF00003922,DSK00003607
PF00003923,DSK00003608
PF00003924,DSK00003609
PF00003925,DSK00003610
PF00003926,DSK00003611
PF00003927,DSK00003612
PF00003928,DSK00003613
PF00003929,DSK00003614
PF00003930,DSK00003615
PF00003934,DSK00003618
PF00003935,DSK00003619
PF00003936,DSK00003620
PF00003937,DSK00003621
PF00003940,DSK00003623
PF00003941,DSK00003624
PF00003942,DSK00003625
PF00003943,DSK00003626
PF00003944,DSK00003627
PF00003945,DSK00003628
PF00003946,DSK00003629
PF00003947,DSK00003629
PF00003949,DSK00003630
PF00003950,DSK00003631
PF00003951,DSK00003632
PF00003955,DSK00003634
PF00003957,DSK00003636
PF00003958,DSK00003637
PF00003959,DSK00003639
PF00003962,DSK00003642
PF00003965,DSK00003644
PF00003967,DSK00003645
PF00003970,DSK00003648
PF00003974,DSK00003651
PF00003975,DSK00003651
PF00003977,DSK00003653
PF00003978,DSK00003654
PF00003979,DSK00003654
PF00003982,DSK00003656
PF00003983,DSK00003657
PF00003986,DSK00003659
PF00003988,DSK00003661
