,portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,absolute_return,period_of_holding,start-creation,creation-sell
133,PF00001446,DSK00001387,OFF00001001,A,1/6/2006,80003000,T,0.02399,USD,4.622546818,79851001.4,1/6/2006,no_in_code,2/8/2006,A,no_hedge_value,no_status,151998.5992,33,0,33
134,PF00001450,DSK00001391,OFF00001001,A,1/11/2006,43780000,T,0.02399,USD,4.622546818,43687479.63,1/11/2006,no_in_code,2/14/2006,A,no_hedge_value,no_status,92520.37352,34,0,34
135,PF00001453,DSK00001394,OFF00001002,C,1/11/2006,225170000,M,0.02399,CHF,1.345,225007502.3,1/11/2006,no_in_code,1/9/2006,E,no_hedge_value,no_status,162497.6833,-2,0,-2
136,PF00001456,DSK00001397,OFF00001001,A,1/13/2006,124894000,T,0.02399,USD,4.622546818,124655509.8,1/13/2006,no_in_code,2/15/2006,A,no_hedge_value,no_status,238490.2288,33,0,33
137,PF00001458,DSK00001398,OFF00001001,A,1/13/2006,222959000,T,0.02399,USD,4.622546818,222518598.6,1/13/2006,no_in_code,2/16/2006,A,no_hedge_value,no_status,440401.3931,34,0,34
138,PF00001463,DSK00001403,OFF00001001,A,1/19/2006,11044000,N,0.02399,GBP,4.413979091,11005501.85,1/19/2006,no_in_code,2/20/2006,C,no_hedge_value,no_status,38498.15003,32,0,32
139,PF00001464,DSK00001404,OFF00001001,A,1/23/2006,111760000,T,0.02399,USD,4.622546818,111059630.2,1/23/2006,no_in_code,4/25/2006,A,no_hedge_value,no_status,700369.793,92,0,92
140,PF00001471,DSK00001411,OFF00001001,A,2/2/2006,11044000,N,0.0239,GBP,4.6337525,11005333.59,2/2/2006,no_in_code,3/6/2006,C,no_hedge_value,no_status,38666.4104,32,0,32
141,PF00001473,DSK00001414,OFF00001001,A,2/7/2006,11572000,T,0.0239,USD,5.078314,11550573.69,2/7/2006,no_in_code,3/9/2006,A,no_hedge_value,no_status,21426.31418,30,0,30
142,PF00001474,DSK00001413,OFF00001001,A,2/7/2006,145387000,N,0.0239,GBP,4.6337525,144877982.1,2/7/2006,no_in_code,3/9/2006,C,no_hedge_value,no_status,509017.8747,30,0,30
143,PF00001480,DSK00001420,OFF00001001,A,2/13/2006,43538000,T,0.0239,USD,5.078314,43458633.67,2/13/2006,no_in_code,3/14/2006,A,no_hedge_value,no_status,79366.32973,29,0,29
144,PF00001486,DSK00001426,OFF00001002,B,2/21/2006,9229000,N,0.0239,GBP,4.6337525,9188996.397,2/21/2006,no_in_code,3/30/2006,C,no_hedge_value,no_status,40003.60349,37,0,37
145,PF00001493,DSK00001433,OFF00001001,A,3/7/2006,165319000,N,0.02601,GBP,4.724146087,164640231.2,3/7/2006,no_in_code,4/11/2006,C,no_hedge_value,no_status,678768.8216,35,0,35
146,PF00001494,DSK00001434,OFF00001001,A,3/7/2006,10516000,T,0.02601,USD,5.186702174,10490732.63,3/7/2006,no_in_code,4/11/2006,A,no_hedge_value,no_status,25267.36666,35,0,35
147,PF00001497,DSK00001438,OFF00001001,A,3/9/2006,409189000,T,0.02601,USD,5.186702174,408266148.4,3/9/2006,no_in_code,4/13/2006,A,no_hedge_value,no_status,922851.6063,35,0,35
148,PF00001500,DSK00001440,OFF00001001,A,3/14/2006,88033000,T,0.02601,USD,5.186702174,87808478.6,3/14/2006,no_in_code,4/20/2006,A,no_hedge_value,no_status,224521.4015,37,0,37
149,PF00001503,DSK00001443,OFF00001001,A,3/16/2006,11044000,N,0.02601,GBP,4.724146087,11001299.89,3/16/2006,no_in_code,4/20/2006,C,no_hedge_value,no_status,42700.11383,35,0,35
150,PF00001505,DSK00001444,OFF00001001,A,3/17/2006,22000000,T,0.02601,USD,5.186702174,21951907.03,3/17/2006,no_in_code,3/6/2006,A,no_hedge_value,no_status,48092.96965,-11,0,-11
151,PF00001508,DSK00001446,OFF00001001,A,3/17/2006,22000000,T,0.02601,USD,5.186702174,21955140.77,3/17/2006,no_in_code,4/3/2006,A,no_hedge_value,no_status,44859.2315,17,0,17
152,PF00001510,DSK00001448,OFF00001001,A,3/27/2006,24893000,T,0.02601,USD,5.186702174,24856612.68,3/27/2006,no_in_code,4/18/2006,A,no_hedge_value,no_status,36387.31912,22,0,22
153,PF00001511,DSK00001449,OFF00001001,A,3/28/2006,237633000,T,0.02601,USD,5.186702174,237129087.5,3/28/2006,no_in_code,4/28/2006,A,no_hedge_value,no_status,503912.4848,31,0,31
154,PF00001512,DSK00001450,OFF00001002,B,3/28/2006,11396000,N,0.02601,GBP,4.724146087,11354771.29,3/28/2006,no_in_code,4/28/2006,C,no_hedge_value,no_status,41228.70793,31,0,31
155,PF00001515,DSK00001453,OFF00001001,A,3/31/2006,104368000,T,0.02601,USD,5.186702174,104238172.8,3/31/2006,no_in_code,4/20/2006,A,no_hedge_value,no_status,129827.1965,20,0,20
156,PF00001516,DSK00001454,OFF00001001,A,3/31/2006,18172000,N,0.02601,GBP,4.724146087,18133234.62,3/31/2006,no_in_code,4/20/2006,C,no_hedge_value,no_status,38765.37801,20,0,20
157,PF00001519,DSK00001457,OFF00001001,A,4/7/2006,176693000,N,0.02647,GBP,4.3102825,176009840.7,4/7/2006,no_in_code,5/12/2006,C,no_hedge_value,no_status,683159.2913,35,0,35
158,PF00001522,DSK00001460,OFF00001001,A,4/11/2006,400345000,T,0.02647,USD,4.795971,399407723.2,4/11/2006,no_in_code,5/15/2006,A,no_hedge_value,no_status,937276.7905,34,0,34
159,PF00001529,DSK00001468,OFF00001001,A,4/18/2006,274274000,T,0.02647,USD,4.795971,274033307.4,4/18/2006,no_in_code,5/2/2006,A,no_hedge_value,no_status,240692.5883,14,0,14
160,PF00001532,DSK00001471,OFF00001001,A,4/20/2006,146883000,T,0.02647,USD,4.795971,146549465.6,4/20/2006,no_in_code,5/22/2006,A,no_hedge_value,no_status,333534.3713,32,0,32
161,PF00001535,DSK00001473,OFF00001001,A,4/21/2006,35728000,T,0.02647,USD,4.795971,35688593.84,4/21/2006,no_in_code,5/10/2006,A,no_hedge_value,no_status,39406.1557,19,0,19
162,PF00001536,DSK00001474,OFF00001001,A,4/26/2006,161543800,T,0.02647,USD,4.795971,161149018.5,4/26/2006,no_in_code,5/31/2006,A,no_hedge_value,no_status,394781.5226,35,0,35
163,PF00001537,DSK00001475,OFF00001001,A,4/26/2006,240218000,T,0.02647,USD,4.795971,239651357.7,4/26/2006,no_in_code,5/30/2006,A,no_hedge_value,no_status,566642.3213,34,0,34
164,PF00001540,DSK00001478,OFF00001001,A,4/28/2006,11022000,N,0.02647,GBP,4.3102825,11001112.96,4/28/2006,no_in_code,5/17/2006,C,no_hedge_value,no_status,20887.0446,19,0,19
165,PF00001541,DSK00001479,OFF00001001,A,4/28/2006,110187000,T,0.02647,USD,4.795971,110008846.8,4/28/2006,no_in_code,5/24/2006,A,no_hedge_value,no_status,178153.2158,26,0,26
166,PF00001542,DSK00001480,OFF00001001,A,4/28/2006,11033000,N,0.02647,GBP,4.3102825,11002362.19,4/28/2006,no_in_code,5/24/2006,C,no_hedge_value,no_status,30637.81076,26,0,26
167,PF00001547,DSK00001485,OFF00001001,A,5/5/2006,44352000,T,0.02667,USD,4.932504348,44300217.97,5/5/2006,no_in_code,5/26/2006,A,no_hedge_value,no_status,51782.03255,21,0,21
168,PF00001550,DSK00001488,OFF00001001,A,5/10/2006,171193000,N,0.02667,GBP,4.541616087,170518122,5/10/2006,no_in_code,6/12/2006,C,no_hedge_value,no_status,674878.0247,33,0,33
169,PF00001553,DSK00001490,OFF00001001,A,5/11/2006,271766000,T,0.02667,USD,4.932504348,271149353.6,5/11/2006,no_in_code,6/15/2006,A,no_hedge_value,no_status,616646.3537,35,0,35
170,PF00001556,DSK00001494,OFF00001001,A,5/15/2006,151690000,T,0.02667,USD,4.932504348,151364075.3,5/15/2006,no_in_code,6/15/2006,A,no_hedge_value,no_status,325924.6952,31,0,31
171,PF00001561,DSK00001499,OFF00001001,A,5/23/2006,11055000,N,0.02667,GBP,4.541616087,11007219.62,5/23/2006,no_in_code,6/27/2006,C,no_hedge_value,no_status,47780.38018,35,0,35
172,PF00001564,DSK00001502,OFF00001002,B,5/24/2006,12573000,N,0.02667,GBP,4.541616087,12525129.98,5/24/2006,no_in_code,6/29/2006,C,no_hedge_value,no_status,47870.01733,36,0,36
173,PF00001565,DSK00001503,OFF00001001,A,5/29/2006,104390000,T,0.02667,USD,4.932504348,104149804.5,5/29/2006,no_in_code,6/30/2006,A,no_hedge_value,no_status,240195.4867,32,0,32
174,PF00001569,DSK00001507,OFF00001001,A,6/7/2006,193226000,T,0.02821,USD,5.598417273,192747157.2,6/7/2006,no_in_code,7/10/2006,A,no_hedge_value,no_status,478842.8334,33,0,33
175,PF00001572,DSK00001509,OFF00001001,A,6/8/2006,170335000,N,0.02821,GBP,4.996308636,169705323.5,6/8/2006,no_in_code,7/11/2006,C,no_hedge_value,no_status,629676.4921,33,0,33
176,PF00001575,DSK00001513,OFF00001001,A,6/13/2006,148841000,T,0.02821,USD,5.598417273,148503731.5,6/13/2006,no_in_code,7/13/2006,A,no_hedge_value,no_status,337268.4747,30,0,30
177,PF00001578,DSK00001517,OFF00001001,A,6/14/2006,118624000,T,0.02821,USD,5.598417273,118354972.6,6/14/2006,no_in_code,7/13/2006,A,no_hedge_value,no_status,269027.4279,29,0,29
178,PF00001579,DSK00001518,OFF00001001,A,6/14/2006,11044000,N,0.02821,GBP,4.996308636,11004492.36,6/14/2006,no_in_code,7/13/2006,C,no_hedge_value,no_status,39507.63506,29,0,29
179,PF00001583,DSK00001522,OFF00001001,A,6/26/2006,157014000,T,0.02821,USD,5.598417273,156657604,6/26/2006,no_in_code,7/25/2006,A,no_hedge_value,no_status,356396.049,29,0,29
180,PF00001589,DSK00001528,OFF00001001,A,7/4/2006,220517000,T,0.02898,USD,5.661210952,220007910.9,7/4/2006,no_in_code,8/4/2006,A,no_hedge_value,no_status,509089.1387,31,0,31
181,PF00001590,DSK00001529,OFF00001001,A,7/4/2006,11044000,N,0.02898,GBP,5.0003,11003086.61,7/4/2006,no_in_code,8/4/2006,C,no_hedge_value,no_status,40913.39491,31,0,31
182,PF00001592,DSK00001531,OFF00001001,A,7/6/2006,20944000,T,0.02898,USD,5.661210952,20918897.32,7/6/2006,no_in_code,7/25/2006,A,no_hedge_value,no_status,25102.67679,19,0,19
183,PF00001593,DSK00001532,OFF00001001,A,7/7/2006,176654500,N,0.02898,GBP,5.0003,176004248.7,7/7/2006,no_in_code,8/9/2006,C,no_hedge_value,no_status,650251.3133,33,0,33
184,PF00001597,DSK00001536,OFF00001001,A,7/11/2006,96624000,T,0.02898,USD,5.661210952,96359626.66,7/11/2006,no_in_code,8/16/2006,A,no_hedge_value,no_status,264373.3424,36,0,36
185,PF00001599,DSK00001538,OFF00001001,A,7/12/2006,44110000,T,0.02898,USD,5.661210952,44010697.2,7/12/2006,no_in_code,8/14/2006,A,no_hedge_value,no_status,99302.8031,33,0,33
186,PF00001614,DSK00001553,OFF00001001,A,8/2/2006,209605000,T,0.03033,USD,5.256169565,209000987.1,8/2/2006,no_in_code,9/7/2006,A,no_hedge_value,no_status,604012.8528,36,0,36
187,PF00001618,DSK00001557,OFF00001001,A,8/7/2006,189706000,T,0.03033,USD,5.256169565,189214829.8,8/7/2006,no_in_code,9/8/2006,A,no_hedge_value,no_status,491170.1624,32,0,32
188,PF00001619,DSK00001558,OFF00001001,A,8/8/2006,85613000,T,0.03033,USD,5.256169565,85369235.26,8/8/2006,no_in_code,9/12/2006,A,no_hedge_value,no_status,243764.7372,35,0,35
189,PF00001629,DSK00001567,OFF00001001,A,8/11/2006,126401000,T,0.03033,USD,5.256169565,126074257.5,8/11/2006,no_in_code,9/15/2006,A,no_hedge_value,no_status,326742.4508,35,0,35
190,PF00001626,DSK00001565,OFF00001001,A,7/27/2006,134783000,T,0.03033,USD,5.256169565,134443502.1,8/10/2006,no_in_code,7/31/2006,A,no_hedge_value,no_status,339497.852,-10,14,-10
191,PF00001628,DSK00001566,OFF00001001,A,8/10/2006,88209000,T,0.03033,USD,5.256169565,88002353.36,8/10/2006,no_in_code,8/17/2006,A,no_hedge_value,no_status,206646.6373,7,0,7
192,PF00001631,DSK00001569,OFF00001001,A,8/11/2006,11055000,N,0.03033,GBP,4.990110435,11010655.72,8/11/2006,no_in_code,9/15/2006,C,no_hedge_value,no_status,44344.28467,35,0,35
193,PF00001632,DSK00001570,OFF00001001,A,8/14/2006,88253000,T,0.03033,USD,5.256169565,88009702.07,8/14/2006,no_in_code,9/18/2006,A,no_hedge_value,no_status,243297.9319,35,0,35
194,PF00001633,DSK00001571,OFF00001001,A,8/16/2006,280962000,T,0.03033,USD,5.256169565,280284567.8,8/16/2006,no_in_code,9/15/2006,A,no_hedge_value,no_status,677432.2289,30,0,30
195,PF00001635,DSK00001573,OFF00001001,A,8/18/2006,136738800,T,0.03033,USD,5.256169565,136385179.7,8/18/2006,no_in_code,8/31/2006,A,no_hedge_value,no_status,353620.2517,13,0,13
196,PF00001642,DSK00001580,OFF00001001,A,8/30/2006,60841000,T,0.03033,USD,5.256169565,60668461.42,8/30/2006,no_in_code,10/4/2006,A,no_hedge_value,no_status,172538.5764,35,0,35
197,PF00001648,DSK00001586,OFF00001001,A,9/7/2006,34496000,T,0.03096,USD,5.37771,34454396.32,9/7/2006,no_in_code,9/25/2006,A,no_hedge_value,no_status,41603.68355,18,0,18
198,PF00001654,DSK00001592,OFF00001001,A,9/11/2006,358413000,T,0.03096,USD,5.37771,357507602.1,9/11/2006,no_in_code,8/21/2006,A,no_hedge_value,no_status,905397.933,-21,0,-21
199,PF00001655,DSK00001593,OFF00001001,A,9/11/2006,221826000,T,0.03096,USD,5.37771,220001575.8,9/11/2006,no_in_code,11/21/2006,A,no_hedge_value,no_status,1824424.179,71,0,71
200,PF00001656,DSK00001594,OFF00001001,A,9/11/2006,358435000,T,0.03096,USD,5.37771,357509943,9/11/2006,no_in_code,9/20/2006,A,no_hedge_value,no_status,925056.9776,9,0,9
201,PF00001660,DSK00001598,OFF00001001,A,9/14/2006,63536000,T,0.03096,USD,5.37771,63364124.81,9/14/2006,no_in_code,10/16/2006,A,no_hedge_value,no_status,171875.1886,32,0,32
202,PF00001661,DSK00001599,OFF00001001,A,9/14/2006,11055000,N,0.03096,GBP,5.294674762,11009090.58,9/14/2006,no_in_code,10/16/2006,C,no_hedge_value,no_status,45909.41583,32,0,32
203,PF00001665,DSK00001603,OFF00001001,A,9/21/2006,36960000,T,0.03096,USD,5.37771,36912782.4,9/21/2006,no_in_code,10/10/2006,A,no_hedge_value,no_status,47217.60082,19,0,19
204,PF00001667,DSK00001605,OFF00001001,A,9/21/2006,11055000,N,0.03096,GBP,5.294674762,11010475.45,9/21/2006,no_in_code,10/25/2006,C,no_hedge_value,no_status,44524.55276,34,0,34
205,PF00001677,DSK00001615,OFF00001001,A,10/2/2006,11055000,N,0.03291,GBP,5.386848182,11004157.78,10/2/2006,no_in_code,11/7/2006,C,no_hedge_value,no_status,50842.22376,36,0,36
206,PF00001682,DSK00001620,OFF00001001,A,10/9/2006,92062850,T,0.03291,USD,5.35932,91780586.45,10/9/2006,no_in_code,11/13/2006,A,no_hedge_value,no_status,282263.5453,35,0,35
207,PF00001690,DSK00001628,OFF00001001,A,10/13/2006,277189000,T,0.03291,USD,5.35932,276413889.4,10/13/2006,no_in_code,11/16/2006,A,no_hedge_value,no_status,775110.6148,34,0,34
208,PF00001693,DSK00001631,OFF00001001,A,10/16/2006,88253000,T,0.03291,USD,5.35932,88006398.74,10/16/2006,no_in_code,11/17/2006,A,no_hedge_value,no_status,246601.2631,32,0,32
209,PF00001711,DSK00001648,OFF00001001,A,11/8/2006,39435000,T,0.03365,USD,5.303552727,39372343.29,11/8/2006,no_in_code,11/27/2006,A,no_hedge_value,no_status,62656.70964,19,0,19
210,PF00001712,DSK00001649,OFF00001001,A,11/8/2006,163339000,T,0.03365,USD,5.303552727,162850448.7,11/8/2006,no_in_code,12/12/2006,A,no_hedge_value,no_status,488551.346,34,0,34
211,PF00001713,DSK00001650,OFF00001001,A,11/9/2006,92543000,T,0.03365,USD,5.303552727,92283069.35,11/9/2006,no_in_code,12/13/2006,A,no_hedge_value,no_status,259930.6453,34,0,34
212,PF00001714,DSK00001651,OFF00001001,A,11/10/2006,138160000,T,0.03365,USD,5.303552727,137771369.9,11/10/2006,no_in_code,12/14/2006,A,no_hedge_value,no_status,388630.0727,34,0,34
213,PF00001719,DSK00001656,OFF00001001,A,11/14/2006,134046000,T,0.03365,USD,5.303552727,133680939.6,11/14/2006,no_in_code,12/15/2006,A,no_hedge_value,no_status,365060.366,31,0,31
214,PF00001728,DSK00001664,OFF00001001,A,11/20/2006,212696000,T,0.03365,USD,5.303552727,212089776.7,11/20/2006,no_in_code,12/21/2006,A,no_hedge_value,no_status,606223.2785,31,0,31
215,PF00001729,DSK00001665,OFF00001001,A,11/23/2006,39424000,T,0.03365,USD,5.303552727,39372553.2,11/23/2006,no_in_code,12/11/2006,A,no_hedge_value,no_status,51446.80285,18,0,18
216,PF00001731,DSK00001667,OFF00001001,A,11/24/2006,11044000,N,0.03365,GBP,5.425826364,11005180.36,11/24/2006,no_in_code,12/22/2006,C,no_hedge_value,no_status,38819.64304,28,0,28
217,PF00001732,DSK00001668,OFF00001001,A,11/27/2006,230813000,T,0.03365,USD,5.303552727,230139841,11/27/2006,no_in_code,12/29/2006,A,no_hedge_value,no_status,673159.0348,32,0,32
218,PF00001745,DSK00001681,OFF00001001,A,12/11/2006,286858000,T,0.03588,USD,4.739525714,285983367.5,12/11/2006,no_in_code,1/12/2007,A,no_hedge_value,no_status,874632.4657,32,0,32
219,PF00001749,DSK00001685,OFF00001001,A,12/14/2006,88269500,T,0.03588,USD,4.739525714,88000365.55,12/14/2006,no_in_code,1/17/2007,A,no_hedge_value,no_status,269134.4513,34,0,34
220,PF00001751,DSK00001687,OFF00001001,A,12/14/2006,11055000,N,0.03588,GBP,4.963364286,11002576.49,12/14/2006,no_in_code,1/17/2007,C,no_hedge_value,no_status,52423.50897,34,0,34
221,PF00001754,DSK00001690,OFF00001001,A,12/20/2006,411290000,T,0.03588,USD,4.739525714,409652414.5,12/20/2006,no_in_code,1/30/2007,A,no_hedge_value,no_status,1637585.527,41,0,41
222,PF00001756,DSK00001692,OFF00001001,A,12/21/2006,27115000,T,0.03588,USD,4.739525714,27075514.87,12/21/2006,no_in_code,1/10/2007,A,no_hedge_value,no_status,39485.12586,20,0,20
223,PF00001765,DSK00001701,OFF00001001,A,1/8/2007,27115000,T,0.03629,USD,5.137719565,27074275.78,1/8/2007,no_in_code,1/25/2007,A,no_hedge_value,no_status,40724.22314,17,0,17
224,PF00001767,DSK00001703,OFF00001001,A,1/9/2007,98758000,T,0.03629,USD,5.137719565,98441237.97,1/9/2007,no_in_code,2/12/2007,A,no_hedge_value,no_status,316762.028,34,0,34
225,PF00001768,DSK00001704,OFF00001001,A,1/9/2007,153219000,N,0.03629,GBP,5.526006087,152565684.5,1/9/2007,no_in_code,2/9/2007,C,no_hedge_value,no_status,653315.5201,31,0,31
226,PF00001770,DSK00001706,OFF00001001,A,1/9/2007,115863000,T,0.03629,USD,5.137719565,115510212.6,1/9/2007,no_in_code,1/11/2007,A,no_hedge_value,no_status,352787.4409,2,0,2
227,PF00001772,DSK00001708,OFF00001001,A,1/10/2007,340494000,T,0.03629,USD,5.137719565,339573966.8,1/10/2007,no_in_code,2/8/2007,A,no_hedge_value,no_status,920033.2162,29,0,29
228,PF00001774,DSK00001710,OFF00001001,A,1/11/2007,137940000,T,0.03629,USD,5.137719565,137510756.4,1/11/2007,no_in_code,2/15/2007,A,no_hedge_value,no_status,429243.6457,35,0,35
229,PF00001776,DSK00001712,OFF00001001,A,1/15/2007,190498000,T,0.03629,USD,5.137719565,189943339.1,1/15/2007,no_in_code,2/15/2007,A,no_hedge_value,no_status,554660.9311,31,0,31
230,PF00001779,DSK00001715,OFF00001001,A,1/15/2007,11055000,N,0.03629,GBP,5.526006087,11007597.97,1/15/2007,no_in_code,2/15/2007,C,no_hedge_value,no_status,47402.0342,31,0,31
231,PF00001786,DSK00001722,OFF00001002,B,1/26/2007,18568000,N,0.03629,GBP,5.526006087,18490693.7,1/26/2007,no_in_code,2/27/2007,C,no_hedge_value,no_status,77306.29751,32,0,32
232,PF00001787,DSK00001723,OFF00001001,A,1/26/2007,189959000,T,0.03629,USD,5.137719565,189654288.8,1/26/2007,no_in_code,2/15/2007,A,no_hedge_value,no_status,304711.224,20,0,20
233,PF00001789,DSK00001725,OFF00001001,A,1/26/2007,220605000,T,0.03629,USD,5.137719565,220007679.2,1/26/2007,no_in_code,2/26/2007,A,no_hedge_value,no_status,597320.8489,31,0,31
234,PF00001792,DSK00001728,OFF00001001,A,1/30/2007,59576000,T,0.03629,USD,5.137719565,59378960.82,1/30/2007,no_in_code,3/6/2007,A,no_hedge_value,no_status,197039.185,35,0,35
235,PF00001793,DSK00001729,OFF00001001,A,2/5/2007,11055000,N,0.03609,GBP,5.82747,11007162.57,2/5/2007,no_in_code,3/8/2007,C,no_hedge_value,no_status,47837.43009,31,0,31
236,PF00001797,DSK00001733,OFF00001001,A,2/8/2007,115830000,T,0.03609,USD,5.381737,115505237.8,2/8/2007,no_in_code,3/12/2007,A,no_hedge_value,no_status,324762.2269,32,0,32
237,PF00001801,DSK00001737,OFF00001001,A,2/8/2007,142598500,T,0.03609,USD,5.381737,142181611.7,2/8/2007,no_in_code,12/18/2006,A,no_hedge_value,no_status,416888.3339,-52,0,-52
238,PF00001805,DSK00001741,OFF00001001,A,2/13/2007,123552000,T,0.03609,USD,5.381737,123205109.2,2/13/2007,no_in_code,3/15/2007,A,no_hedge_value,no_status,346890.8296,30,0,30
239,PF00001807,DSK00001743,OFF00001001,A,2/13/2007,11055000,N,0.03609,GBP,5.82747,11007510.88,2/13/2007,no_in_code,3/16/2007,C,no_hedge_value,no_status,47489.11614,31,0,31
240,PF00001808,DSK00001744,OFF00001001,A,2/13/2007,123552000,T,0.03609,USD,5.381737,123204870.3,2/13/2007,no_in_code,3/15/2007,A,no_hedge_value,no_status,347129.722,30,0,30
241,PF00001809,DSK00001745,OFF00001001,A,2/14/2007,88253000,T,0.03609,USD,5.381737,88004363.23,2/14/2007,no_in_code,3/16/2007,A,no_hedge_value,no_status,248636.7718,30,0,30
242,PF00001813,DSK00001749,OFF00001001,A,2/16/2007,358523000,T,0.03609,USD,5.381737,357503915.2,2/16/2007,no_in_code,3/20/2007,A,no_hedge_value,no_status,1019084.772,32,0,32
243,PF00001819,DSK00001755,OFF00001001,A,2/26/2007,110363000,T,0.03609,USD,5.381737,110008710.8,2/26/2007,no_in_code,3/30/2007,A,no_hedge_value,no_status,354289.1648,32,0,32
244,PF00001820,DSK00001756,OFF00001001,A,2/26/2007,139205000,T,0.03609,USD,5.381737,138772492.4,2/26/2007,no_in_code,3/30/2007,A,no_hedge_value,no_status,432507.6013,32,0,32
245,PF00001824,DSK00001759,OFF00001001,A,3/6/2007,188639000,T,0.03771,USD,5.201026364,187980754.1,3/6/2007,no_in_code,4/10/2007,A,no_hedge_value,no_status,658245.9405,35,0,35
246,PF00001834,DSK00001769,OFF00001001,A,3/14/2007,55066000,T,0.03771,USD,5.201026364,55006943.93,3/14/2007,no_in_code,3/26/2007,A,no_hedge_value,no_status,59056.0662,12,0,12
247,PF00001837,DSK00001772,OFF00001001,A,3/14/2007,11066000,N,0.03771,GBP,5.764830455,11010206.91,3/14/2007,no_in_code,4/19/2007,C,no_hedge_value,no_status,55793.09232,36,0,36
248,PF00001841,DSK00001776,OFF00001001,A,3/22/2007,110187000,T,0.03771,USD,5.201026364,110008923.1,3/22/2007,no_in_code,4/10/2007,A,no_hedge_value,no_status,178076.9442,19,0,19
249,PF00001842,DSK00001777,OFF00001001,A,3/22/2007,165572000,T,0.03771,USD,5.201026364,165003654.1,3/22/2007,no_in_code,4/27/2007,A,no_hedge_value,no_status,568345.9196,36,0,36
250,PF00001844,DSK00001778,OFF00001001,A,3/28/2007,316393000,T,0.03771,USD,5.201026364,315442292,3/28/2007,no_in_code,4/27/2007,A,no_hedge_value,no_status,950708.0189,30,0,30
251,PF00001846,DSK00001780,OFF00001001,A,3/28/2007,110330000,T,0.03771,USD,5.201026364,110010282.6,3/28/2007,no_in_code,4/26/2007,A,no_hedge_value,no_status,319717.3839,29,0,29
252,PF00001847,DSK00001781,OFF00001001,A,3/30/2007,56144000,T,0.03771,USD,5.201026364,55957521.56,3/30/2007,no_in_code,5/4/2007,A,no_hedge_value,no_status,186478.4406,35,0,35
253,PF00001848,DSK00001782,OFF00001001,A,4/4/2007,110110000,T,0.03864,USD,4.777635714,110003983.7,4/4/2007,no_in_code,4/19/2007,A,no_hedge_value,no_status,106016.3393,15,0,15
254,PF00001849,DSK00001783,OFF00001001,A,4/4/2007,55110000,T,0.03864,USD,4.777635714,55009729.49,4/4/2007,no_in_code,4/27/2007,A,no_hedge_value,no_status,100270.5125,23,0,23
255,PF00001854,DSK00001788,OFF00001001,A,4/6/2007,33132000,T,0.03864,USD,4.777635714,33032352.4,4/6/2007,no_in_code,2/15/2007,A,no_hedge_value,no_status,99647.59641,-50,0,-50
