portfolio_id,desk_id,office_id,pf_category,start_date, sold ,country_code,euribor_rate,currency,libor_rate, bought ,creation_date,indicator_code,sell_date,type,hedge_value,status,return, absolute_return ,period_of_holding,start-create,start-sell,create-sell,returnf
PF00001181,DSK00001151,OFF00001001,A,2/25/2005," 42,185,000 ",T,0.02106,USD,3.378094," 42,111,218 ",2/25/2005,no_in_code,3/31/2005,A,no_hedge_value,no_status,3%," 73,782.36 ",34,0,34,34,3%
PF00001183,DSK00001152,OFF00001001,A,3/2/2005," 3,960,000 ",M,0.02103,CHF,0.878115652," 3,950,151 ",3/2/2005,no_in_code,4/6/2005,D,no_hedge_value,no_status,3%," 9,849.04 ",35,0,35,35,3%
PF00001184,DSK00001152,OFF00001001,A,3/2/2005," 9,944,000 ",N,0.02103,GBP,4.746005652," 9,900,542 ",3/2/2005,no_in_code,4/6/2005,C,no_hedge_value,no_status,6%," 43,457.95 ",35,0,35,35,6%
PF00001185,DSK00001153,OFF00001002,B,3/4/2005," 110,000,000 ",T,0.02103,USD,3.363967391," 109,801,631 ",3/4/2005,no_in_code,4/8/2005,B,no_hedge_value,no_status,3%," 198,368.85 ",35,0,35,35,3%
PF00001186,DSK00001153,OFF00001001,A,3/4/2005," 74,987,000 ",T,0.02103,USD,3.363967391," 74,851,772 ",3/4/2005,no_in_code,4/8/2005,A,no_hedge_value,no_status,3%," 135,228.04 ",35,0,35,35,3%
PF00001187,DSK00001154,OFF00001001,A,3/7/2005," 10,142,000 ",T,0.02103,USD,3.363967391," 10,122,533 ",3/7/2005,no_in_code,4/11/2005,A,no_hedge_value,no_status,3%," 19,467.32 ",35,0,35,35,3%
PF00001188,DSK00001155,OFF00001001,A,3/7/2005," 162,690,000 ",N,0.02103,GBP,4.746005652," 161,982,646 ",3/7/2005,no_in_code,4/11/2005,C,no_hedge_value,no_status,6%," 707,353.81 ",35,0,35,35,6%
PF00001191,DSK00001158,OFF00001001,A,3/8/2005," 77,286,000 ",T,0.02103,USD,3.363967391," 77,137,687 ",3/8/2005,no_in_code,4/12/2005,A,no_hedge_value,no_status,3%," 148,313.27 ",35,0,35,35,3%
PF00001192,DSK00001159,OFF00001001,A,3/9/2005," 1,093,851,000 ",T,0.02103,USD,3.363967391," 1,091,753,378 ",3/9/2005,no_in_code,4/13/2005,A,no_hedge_value,no_status,3%," 2,097,622.16 ",35,0,35,35,3%
PF00001193,DSK00001160,OFF00001001,A,3/9/2005," 222,057,000 ",T,0.02103,USD,3.363967391," 221,239,685 ",3/9/2005,no_in_code,5/13/2005,A,no_hedge_value,no_status,3%," 817,314.71 ",65,0,65,65,3%
PF00001195,DSK00001163,OFF00001001,A,3/11/2005," 156,926,000 ",T,0.02103,USD,3.363967391," 156,642,872 ",3/11/2005,no_in_code,4/15/2005,A,no_hedge_value,no_status,3%," 283,127.64 ",35,0,35,35,3%
PF00001197,DSK00001165,OFF00001002,B,3/14/2005," 88,176,000 ",T,0.02103,USD,3.363967391," 88,006,587 ",3/14/2005,no_in_code,4/18/2005,B,no_hedge_value,no_status,3%," 169,412.68 ",35,0,35,35,3%
PF00001200,DSK00001168,OFF00001001,A,3/15/2005," 151,316,000 ",T,0.02103,USD,3.363967391," 151,060,760 ",3/15/2005,no_in_code,4/15/2005,A,no_hedge_value,no_status,3%," 255,240.23 ",31,0,31,31,3%
PF00001201,DSK00001168,OFF00001002,B,3/15/2005," 30,800,000 ",T,0.02103,USD,3.363967391," 30,748,046 ",3/15/2005,no_in_code,4/15/2005,B,no_hedge_value,no_status,3%," 51,953.52 ",31,0,31,31,3%
PF00001202,DSK00001169,OFF00001001,A,3/16/2005," 616,000 ",M,0.02103,CHF,0.878115652," 615,085 ",3/16/2005,no_in_code,4/6/2005,D,no_hedge_value,no_status,3%, 915.45 ,21,0,21,21,3%
PF00001205,DSK00001171,OFF00001001,A,3/16/2005," 6,633,000 ",N,0.02103,GBP,4.746005652," 6,604,101 ",3/16/2005,no_in_code,4/20/2005,C,no_hedge_value,no_status,6%," 28,898.82 ",35,0,35,35,6%
PF00001206,DSK00001172,OFF00001001,A,3/29/2005," 202,312,000 ",T,0.02103,USD,3.363967391," 201,969,197 ",3/29/2005,no_in_code,4/29/2005,A,no_hedge_value,no_status,3%," 342,803.44 ",31,0,31,31,3%
PF00001207,DSK00001173,OFF00001001,A,4/5/2005," 122,914,000 ",T,0.02104,USD,3.725536191," 122,677,284 ",4/5/2005,no_in_code,5/9/2005,A,no_hedge_value,no_status,3%," 236,716.04 ",34,0,34,34,3%
PF00001208,DSK00001174,OFF00001001,A,4/5/2005," 7,491,000 ",N,0.02104,GBP,5.048423333," 7,458,296 ",4/5/2005,no_in_code,5/9/2005,C,no_hedge_value,no_status,6%," 32,704.12 ",34,0,34,34,6%
PF00001211,DSK00001176,OFF00001001,A,4/6/2005," 80,608,000 ",T,0.02104,USD,3.725536191," 80,457,241 ",4/6/2005,no_in_code,5/10/2005,A,no_hedge_value,no_status,3%," 150,758.99 ",34,0,34,34,3%
PF00001212,DSK00001177,OFF00001001,A,4/7/2005," 170,500,000 ",N,0.02104,GBP,5.048423333," 169,800,561 ",4/7/2005,no_in_code,5/12/2005,C,no_hedge_value,no_status,6%," 699,438.75 ",35,0,35,35,6%
PF00001213,DSK00001178,OFF00001001,A,4/8/2005," 26,697,000 ",T,0.02104,USD,3.725536191," 26,650,318 ",4/8/2005,no_in_code,5/11/2005,A,no_hedge_value,no_status,3%," 46,682.47 ",33,0,33,33,3%
PF00001214,DSK00001179,OFF00001001,A,4/8/2005," 76,736,000 ",T,0.02104,USD,3.725536191," 76,601,819 ",4/8/2005,no_in_code,5/12/2005,A,no_hedge_value,no_status,3%," 134,180.85 ",34,0,34,34,3%
PF00001215,DSK00001180,OFF00001001,A,4/11/2005," 251,581,000 ",T,0.02104,USD,3.725536191," 250,680,500 ",4/11/2005,no_in_code,6/13/2005,A,no_hedge_value,no_status,3%," 900,500.06 ",63,0,63,63,3%
PF00001216,DSK00001181,OFF00001001,A,4/11/2005," 768,064,000 ",T,0.02104,USD,3.725536191," 766,719,685 ",4/11/2005,no_in_code,5/13/2005,A,no_hedge_value,no_status,3%," 1,344,315.18 ",32,0,32,32,3%
PF00001219,DSK00001184,OFF00001001,A,4/12/2005," 62,513,000 ",T,0.02104,USD,3.725536191," 62,392,608 ",4/12/2005,no_in_code,5/17/2005,A,no_hedge_value,no_status,3%," 120,391.74 ",35,0,35,35,3%
PF00001221,DSK00001186,OFF00001001,A,4/13/2005," 116,831,000 ",T,0.02104,USD,3.725536191," 116,619,811 ",4/13/2005,no_in_code,5/16/2005,A,no_hedge_value,no_status,3%," 211,188.76 ",33,0,33,33,3%
PF00001222,DSK00001187,OFF00001001,A,4/13/2005," 387,156,000 ",T,0.02104,USD,3.725536191," 385,006,679 ",4/13/2005,no_in_code,7/18/2005,A,no_hedge_value,no_status,3%," 2,149,321.17 ",96,0,96,96,3%
PF00001224,DSK00001188,OFF00001002,B,4/13/2005," 88,000,000 ",T,0.02104,USD,3.725536191," 87,835,650 ",4/13/2005,no_in_code,5/17/2005,B,no_hedge_value,no_status,3%," 164,350.26 ",34,0,34,34,3%
PF00001226,DSK00001190,OFF00001001,A,4/15/2005," 82,951,000 ",T,0.02104,USD,3.725536191," 82,500,866 ",4/15/2005,no_in_code,7/20/2005,A,no_hedge_value,no_status,3%," 450,133.89 ",96,0,96,96,3%
PF00001228,DSK00001191,OFF00001002,B,4/18/2005," 33,000,000 ",T,0.02104,USD,3.725536191," 32,944,163 ",4/18/2005,no_in_code,5/19/2005,B,no_hedge_value,no_status,3%," 55,836.70 ",31,0,31,31,3%
PF00001229,DSK00001192,OFF00001001,A,4/18/2005," 11,044,000 ",N,0.02104,GBP,5.048423333," 11,001,606 ",4/18/2005,no_in_code,5/19/2005,C,no_hedge_value,no_status,6%," 42,393.86 ",31,0,31,31,6%
PF00001231,DSK00001194,OFF00001001,A,4/21/2005," 106,051,000 ",T,0.02104,USD,3.725536191," 105,481,470 ",4/21/2005,no_in_code,7/25/2005,A,no_hedge_value,no_status,3%," 569,529.62 ",95,0,95,95,3%
PF00001232,DSK00001195,OFF00001001,A,4/27/2005," 42,185,000 ",T,0.02104,USD,3.725536191," 42,108,600 ",4/27/2005,no_in_code,5/30/2005,A,no_hedge_value,no_status,3%," 76,400.21 ",33,0,33,33,3%
PF00001234,DSK00001197,OFF00001001,A,5/2/2005," 131,835,000 ",T,0.02105,USD,3.411694091," 131,618,999 ",5/2/2005,no_in_code,2/25/2005,A,no_hedge_value,no_status,3%," 216,001.40 ",-66,0,-66,-66,3%
PF00001235,DSK00001197,OFF00001001,A,5/2/2005," 15,257,000 ",N,0.02105,GBP,4.417018636," 15,200,911 ",5/2/2005,no_in_code,2/25/2005,C,no_hedge_value,no_status,6%," 56,089.28 ",-66,0,-66,-66,6%
PF00001237,DSK00001198,OFF00001001,A,5/2/2005," 14,696,000 ",N,0.02105,GBP,4.417018636," 14,632,236 ",5/2/2005,no_in_code,3/30/2005,C,no_hedge_value,no_status,6%," 63,764.48 ",-33,0,-33,-33,6%
PF00001240,DSK00001200,OFF00001001,A,5/4/2005," 146,454,000 ",T,0.02105,USD,3.411694091," 146,213,819 ",5/4/2005,no_in_code,6/6/2005,A,no_hedge_value,no_status,3%," 240,180.57 ",33,0,33,33,3%
PF00001242,DSK00001202,OFF00001001,A,5/6/2005," 75,735,000 ",T,0.02105,USD,3.411694091," 75,606,672 ",5/6/2005,no_in_code,6/8/2005,A,no_hedge_value,no_status,3%," 128,327.63 ",33,0,33,33,3%
PF00001246,DSK00001205,OFF00001001,A,5/10/2005," 75,856,000 ",T,0.02105,USD,3.411694091," 75,714,397 ",5/10/2005,no_in_code,6/13/2005,A,no_hedge_value,no_status,3%," 141,602.75 ",34,0,34,34,3%
PF00001247,DSK00001206,OFF00001001,A,5/11/2005," 542,069,000 ",T,0.02105,USD,3.411694091," 541,088,668 ",5/11/2005,no_in_code,6/13/2005,A,no_hedge_value,no_status,3%," 980,332.42 ",33,0,33,33,3%
PF00001248,DSK00001207,OFF00001001,A,5/11/2005," 132,693,000 ",T,0.02105,USD,3.411694091," 132,445,474 ",5/11/2005,no_in_code,6/14/2005,A,no_hedge_value,no_status,3%," 247,525.87 ",34,0,34,34,3%
PF00001249,DSK00001208,OFF00001001,A,5/11/2005," 451,825,000 ",T,0.02105,USD,3.411694091," 451,007,874 ",5/11/2005,no_in_code,6/13/2005,A,no_hedge_value,no_status,3%," 817,126.04 ",33,0,33,33,3%
PF00001250,DSK00001209,OFF00001001,A,5/12/2005," 111,650,000 ",T,0.02105,USD,3.411694091," 111,454,490 ",5/12/2005,no_in_code,6/15/2005,A,no_hedge_value,no_status,3%," 195,509.75 ",34,0,34,34,3%
PF00001251,DSK00001210,OFF00001001,A,5/12/2005," 62,502,000 ",T,0.02105,USD,3.411694091," 62,399,838 ",5/12/2005,no_in_code,6/14/2005,A,no_hedge_value,no_status,3%," 102,162.40 ",33,0,33,33,3%
PF00001252,DSK00001211,OFF00001001,A,5/12/2005," 44,077,000 ",T,0.02105,USD,3.411694091," 44,002,385 ",5/12/2005,no_in_code,6/15/2005,A,no_hedge_value,no_status,3%," 74,614.60 ",34,0,34,34,3%
PF00001254,DSK00001213,OFF00001001,A,5/17/2005," 396,330,000 ",T,0.02105,USD,3.411694091," 395,682,180 ",5/17/2005,no_in_code,6/16/2005,A,no_hedge_value,no_status,3%," 647,819.66 ",30,0,30,30,3%
PF00001256,DSK00001215,OFF00001001,A,5/17/2005," 13,079,000 ",N,0.02105,GBP,4.417018636," 13,023,850 ",5/17/2005,no_in_code,6/20/2005,C,no_hedge_value,no_status,6%," 55,149.76 ",34,0,34,34,6%
PF00001257,DSK00001214,OFF00001002,B,5/17/2005," 33,000,000 ",T,0.02105,USD,3.411694091," 32,938,369 ",5/17/2005,no_in_code,6/20/2005,B,no_hedge_value,no_status,3%," 61,631.35 ",34,0,34,34,3%
PF00001259,DSK00001216,OFF00001002,B,5/18/2005," 88,143,000 ",T,0.02105,USD,3.411694091," 88,003,734 ",5/18/2005,no_in_code,6/16/2005,B,no_hedge_value,no_status,3%," 139,265.91 ",29,0,29,29,3%
PF00001261,DSK00001217,OFF00001001,A,5/24/2005," 18,029,000 ",N,0.02105,GBP,4.417018636," 17,962,034 ",5/24/2005,no_in_code,5/27/2005,C,no_hedge_value,no_status,6%," 66,966.40 ",3,0,3,3,6%
PF00001263,DSK00001218,OFF00001001,A,5/25/2005," 20,515,000 ",N,0.02105,GBP,4.417018636," 20,425,436 ",5/25/2005,no_in_code,6/29/2005,C,no_hedge_value,no_status,6%," 89,564.14 ",35,0,35,35,6%
PF00001266,DSK00001221,OFF00001001,A,6/2/2005," 144,056,000 ",T,0.02104,USD,3.813523636," 143,794,115 ",6/2/2005,no_in_code,7/7/2005,A,no_hedge_value,no_status,3%," 261,885.03 ",35,0,35,35,3%
PF00001267,DSK00001222,OFF00001001,A,6/2/2005," 9,020,000 ",N,0.02104,GBP,4.723694546," 8,983,073 ",6/2/2005,no_in_code,7/7/2005,C,no_hedge_value,no_status,6%," 36,926.58 ",35,0,35,35,6%
PF00001268,DSK00001223,OFF00001002,B,6/6/2005," 110,000,000 ",T,0.02104,USD,3.813523636," 109,806,466 ",6/6/2005,no_in_code,7/8/2005,B,no_hedge_value,no_status,3%," 193,533.90 ",32,0,32,32,3%
PF00001269,DSK00001223,OFF00001001,A,6/6/2005," 77,165,000 ",T,0.02104,USD,3.813523636," 77,029,236 ",6/6/2005,no_in_code,7/8/2005,A,no_hedge_value,no_status,3%," 135,764.03 ",32,0,32,32,3%
PF00001271,DSK00001225,OFF00001001,A,6/7/2005," 34,969,000 ",T,0.02104,USD,3.813523636," 34,903,382 ",6/7/2005,no_in_code,7/11/2005,A,no_hedge_value,no_status,3%," 65,618.36 ",34,0,34,34,3%
PF00001272,DSK00001226,OFF00001001,A,6/9/2005," 82,929,000 ",T,0.02104,USD,3.813523636," 82,851,377 ",6/9/2005,no_in_code,6/29/2005,A,no_hedge_value,no_status,3%," 77,622.53 ",20,0,20,20,3%
PF00001273,DSK00001227,OFF00001001,A,6/9/2005," 1,094,632,000 ",T,0.02104,USD,3.813523636," 1,092,703,379 ",6/9/2005,no_in_code,7/13/2005,A,no_hedge_value,no_status,3%," 1,928,621.46 ",34,0,34,34,3%
PF00001275,DSK00001229,OFF00001001,A,6/10/2005," 130,933,000 ",T,0.02104,USD,3.813523636," 130,709,987 ",6/10/2005,no_in_code,7/13/2005,A,no_hedge_value,no_status,3%," 223,013.02 ",33,0,33,33,3%
PF00001276,DSK00001230,OFF00001001,A,6/13/2005," 44,088,000 ",T,0.02104,USD,3.813523636," 44,010,322 ",6/13/2005,no_in_code,7/15/2005,A,no_hedge_value,no_status,3%," 77,678.22 ",32,0,32,32,3%
PF00001278,DSK00001233,OFF00001002,B,6/14/2005," 85,943,000 ",T,0.02104,USD,3.813523636," 85,777,093 ",6/14/2005,no_in_code,7/19/2005,B,no_hedge_value,no_status,3%," 165,907.19 ",35,0,35,35,3%
PF00001279,DSK00001232,OFF00001001,A,6/14/2005," 223,014,000 ",T,0.02104,USD,3.813523636," 222,594,928 ",6/14/2005,no_in_code,7/18/2005,A,no_hedge_value,no_status,3%," 419,072.05 ",34,0,34,34,3%
PF00001280,DSK00001234,OFF00001001,A,6/15/2005," 386,276,000 ",T,0.02104,USD,3.813523636," 385,525,382 ",6/15/2005,no_in_code,7/19/2005,A,no_hedge_value,no_status,3%," 750,617.92 ",34,0,34,34,3%
PF00001281,DSK00001235,OFF00001001,A,6/16/2005," 13,057,000 ",N,0.02104,GBP,4.723694546," 13,027,814 ",6/16/2005,no_in_code,7/7/2005,C,no_hedge_value,no_status,6%," 29,185.87 ",21,0,21,21,6%
PF00001284,DSK00001237,OFF00001001,A,6/21/2005," 75,702,000 ",T,0.02104,USD,3.813523636," 75,573,060 ",6/21/2005,no_in_code,7/12/2005,A,no_hedge_value,no_status,3%," 128,940.24 ",21,0,21,21,3%
PF00001286,DSK00001239,OFF00001001,A,6/27/2005," 22,088,000 ",N,0.02104,GBP,4.723694546," 22,000,660 ",6/27/2005,no_in_code,7/29/2005,C,no_hedge_value,no_status,6%," 87,339.61 ",32,0,32,32,6%
PF00001287,DSK00001240,OFF00001001,A,6/28/2005," 182,270,000 ",T,0.02104,USD,3.813523636," 181,959,254 ",6/28/2005,no_in_code,7/29/2005,A,no_hedge_value,no_status,3%," 310,745.97 ",31,0,31,31,3%
PF00001289,DSK00001242,OFF00001001,A,7/5/2005," 22,049,500 ",N,0.02104,GBP,4.47995," 22,006,362 ",7/5/2005,no_in_code,7/22/2005,C,no_hedge_value,no_status,6%," 43,138.50 ",17,0,17,17,6%
PF00001291,DSK00001243,OFF00001001,A,7/6/2005," 80,872,000 ",T,0.02104,USD,4.05121," 80,725,396 ",7/6/2005,no_in_code,8/8/2005,A,no_hedge_value,no_status,3%," 146,604.05 ",33,0,33,33,3%
PF00001292,DSK00001244,OFF00001001,A,7/7/2005," 38,676,000 ",T,0.02104,USD,4.05121," 38,610,528 ",7/7/2005,no_in_code,8/9/2005,A,no_hedge_value,no_status,3%," 65,471.66 ",33,0,33,33,3%
PF00001293,DSK00001245,OFF00001001,A,7/7/2005," 176,671,000 ",N,0.02104,GBP,4.47995," 176,005,362 ",7/7/2005,no_in_code,8/9/2005,C,no_hedge_value,no_status,6%," 665,637.81 ",33,0,33,33,6%
PF00001295,DSK00001247,OFF00001001,A,7/11/2005," 314,842,000 ",T,0.02104,USD,4.05121," 314,492,193 ",7/11/2005,no_in_code,8/1/2005,A,no_hedge_value,no_status,3%," 349,807.05 ",21,0,21,21,3%
PF00001297,DSK00001249,OFF00001001,A,7/12/2005," 62,502,000 ",T,0.02104,USD,4.05121," 62,399,692 ",7/12/2005,no_in_code,8/12/2005,A,no_hedge_value,no_status,3%," 102,307.76 ",31,0,31,31,3%
PF00001298,DSK00001250,OFF00001001,A,7/12/2005," 40,777,000 ",T,0.02104,USD,4.05121," 40,700,736 ",7/12/2005,no_in_code,8/16/2005,A,no_hedge_value,no_status,3%," 76,264.13 ",35,0,35,35,3%
PF00001299,DSK00001251,OFF00001001,A,7/13/2005," 117,920,000 ",T,0.02104,USD,4.05121," 117,699,353 ",7/13/2005,no_in_code,8/16/2005,A,no_hedge_value,no_status,3%," 220,647.05 ",34,0,34,34,3%
PF00001300,DSK00001252,OFF00001001,A,7/13/2005," 387,079,000 ",T,0.02104,USD,4.05121," 385,007,031 ",7/13/2005,no_in_code,10/17/2005,A,no_hedge_value,no_status,3%," 2,071,968.81 ",96,0,96,96,3%
PF00001301,DSK00001253,OFF00001001,A,7/13/2005," 171,831,000 ",T,0.02104,USD,4.05121," 171,519,506 ",7/13/2005,no_in_code,8/18/2005,A,no_hedge_value,no_status,3%," 311,493.72 ",36,0,36,36,3%
PF00001302,DSK00001254,OFF00001001,A,7/15/2005," 375,892,000 ",T,0.02104,USD,4.05121," 375,275,839 ",7/15/2005,no_in_code,8/16/2005,A,no_hedge_value,no_status,3%," 616,161.23 ",32,0,32,32,3%
PF00001304,DSK00001256,OFF00001001,A,7/18/2005," 82,951,000 ",T,0.02104,USD,4.05121," 82,506,562 ",7/18/2005,no_in_code,10/19/2005,A,no_hedge_value,no_status,3%," 444,437.64 ",93,0,93,93,3%
PF00001307,DSK00001259,OFF00001001,A,7/20/2005," 11,033,000 ",N,0.02104,GBP,4.47995," 11,004,419 ",7/20/2005,no_in_code,8/11/2005,C,no_hedge_value,no_status,6%," 28,581.34 ",22,0,22,22,6%
PF00001308,DSK00001260,OFF00001001,A,7/20/2005," 11,055,000 ",N,0.02104,GBP,4.47995," 11,006,709 ",7/20/2005,no_in_code,8/25/2005,C,no_hedge_value,no_status,6%," 48,290.81 ",36,0,36,36,6%
PF00001311,DSK00001263,OFF00001001,A,7/27/2005," 252,846,000 ",T,0.02104,USD,4.05121," 252,372,213 ",7/27/2005,no_in_code,8/30/2005,A,no_hedge_value,no_status,3%," 473,786.77 ",34,0,34,34,3%
PF00001314,DSK00001266,OFF00001002,B,8/4/2005," 110,000,000 ",T,0.02111,USD,4.081766957," 109,800,027 ",8/4/2005,no_in_code,9/8/2005,B,no_hedge_value,no_status,3%," 199,973.30 ",35,0,35,35,3%
PF00001315,DSK00001266,OFF00001001,A,8/4/2005," 76,549,000 ",T,0.02111,USD,4.081766957," 76,409,839 ",8/4/2005,no_in_code,9/8/2005,A,no_hedge_value,no_status,3%," 139,161.42 ",35,0,35,35,3%
PF00001317,DSK00001268,OFF00001001,A,8/5/2005," 175,857,000 ",N,0.02111,GBP,4.362583478," 175,174,109 ",8/5/2005,no_in_code,9/9/2005,C,no_hedge_value,no_status,6%," 682,891.07 ",35,0,35,35,6%
PF00001318,DSK00001269,OFF00001001,A,8/8/2005," 80,283,500 ",T,0.02111,USD,4.081766957," 80,274,063 ",8/8/2005,no_in_code,8/12/2005,A,no_hedge_value,no_status,3%," 9,436.66 ",4,0,4,4,3%
PF00001320,DSK00001271,OFF00001001,A,8/9/2005," 441,408,000 ",T,0.02111,USD,4.081766957," 440,553,070 ",8/9/2005,no_in_code,9/13/2005,A,no_hedge_value,no_status,3%," 854,929.95 ",35,0,35,35,3%
PF00001321,DSK00001272,OFF00001001,A,8/9/2005," 126,753,000 ",T,0.02111,USD,4.081766957," 126,507,502 ",8/9/2005,no_in_code,9/13/2005,A,no_hedge_value,no_status,3%," 245,498.35 ",35,0,35,35,3%
PF00001322,DSK00001273,OFF00001001,A,8/9/2005," 11,055,000 ",N,0.02111,GBP,4.362583478," 11,009,412 ",8/9/2005,no_in_code,9/13/2005,C,no_hedge_value,no_status,5%," 45,588.01 ",35,0,35,35,5%
PF00001323,DSK00001274,OFF00001001,A,8/10/2005," 62,524,000 ",T,0.02111,USD,4.081766957," 62,402,902 ",8/10/2005,no_in_code,9/14/2005,A,no_hedge_value,no_status,3%," 121,098.03 ",35,0,35,35,3%
PF00001326,DSK00001277,OFF00001001,A,8/11/2005," 120,428,000 ",T,0.02111,USD,4.081766957," 120,215,919 ",8/11/2005,no_in_code,9/15/2005,A,no_hedge_value,no_status,3%," 212,080.92 ",35,0,35,35,3%
PF00001327,DSK00001278,OFF00001001,A,8/12/2005," 267,718,000 ",T,0.02111,USD,4.081766957," 267,278,327 ",8/12/2005,no_in_code,9/15/2005,A,no_hedge_value,no_status,3%," 439,672.85 ",34,0,34,34,3%
PF00001328,DSK00001279,OFF00001002,B,8/12/2005," 88,165,000 ",T,0.02111,USD,4.081766957," 88,009,700 ",8/12/2005,no_in_code,9/16/2005,B,no_hedge_value,no_status,3%," 155,300.45 ",35,0,35,35,3%
PF00001329,DSK00001280,OFF00001001,A,8/23/2005," 126,753,000 ",T,0.02111,USD,4.081766957," 126,507,733 ",8/23/2005,no_in_code,9/27/2005,A,no_hedge_value,no_status,3%," 245,266.87 ",35,0,35,35,3%
PF00001330,DSK00001281,OFF00001001,A,8/23/2005," 11,055,000 ",N,0.02111,GBP,4.362583478," 11,009,511 ",8/23/2005,no_in_code,9/27/2005,C,no_hedge_value,no_status,5%," 45,488.89 ",35,0,35,35,5%
PF00001332,DSK00001283,OFF00001001,A,8/25/2005," 227,711,000 ",T,0.02111,USD,4.081766957," 227,310,176 ",8/25/2005,no_in_code,9/29/2005,A,no_hedge_value,no_status,3%," 400,823.61 ",35,0,35,35,3%
PF00001336,DSK00001286,OFF00001001,A,9/6/2005," 76,868,000 ",T,0.02112,USD,4.206251364," 76,719,120 ",9/6/2005,no_in_code,10/11/2005,A,no_hedge_value,no_status,3%," 148,879.85 ",35,0,35,35,3%
PF00001337,DSK00001287,OFF00001001,A,9/7/2005," 69,531,000 ",T,0.02112,USD,4.206251364," 69,396,394 ",9/7/2005,no_in_code,10/12/2005,A,no_hedge_value,no_status,3%," 134,605.87 ",35,0,35,35,3%
PF00001338,DSK00001288,OFF00001001,A,9/7/2005," 174,009,000 ",N,0.02112,GBP,4.528751364," 173,316,115 ",9/7/2005,no_in_code,10/11/2005,C,no_hedge_value,no_status,5%," 692,884.59 ",34,0,34,34,5%
PF00001339,DSK00001289,OFF00001001,A,9/8/2005," 78,738,000 ",T,0.02112,USD,4.206251364," 78,599,142 ",9/8/2005,no_in_code,10/12/2005,A,no_hedge_value,no_status,3%," 138,858.48 ",34,0,34,34,3%
PF00001341,DSK00001292,OFF00001002,B,9/9/2005," 11,044,000 ",N,0.02112,GBP,4.528751364," 11,002,852 ",9/9/2005,no_in_code,10/13/2005,C,no_hedge_value,no_status,5%," 41,147.65 ",34,0,34,34,5%
PF00001342,DSK00001291,OFF00001001,A,9/9/2005," 123,332,000 ",T,0.02112,USD,4.206251364," 123,114,498 ",9/9/2005,no_in_code,10/13/2005,A,no_hedge_value,no_status,3%," 217,502.28 ",34,0,34,34,3%
PF00001343,DSK00001293,OFF00001001,A,9/12/2005," 100,309,000 ",T,0.02112,USD,4.206251364," 100,132,350 ",9/12/2005,no_in_code,10/14/2005,A,no_hedge_value,no_status,3%," 176,650.15 ",32,0,32,32,3%
PF00001344,DSK00001294,OFF00001001,A,9/13/2005," 148,676,000 ",T,0.02112,USD,4.206251364," 148,396,487 ",9/13/2005,no_in_code,10/17/2005,A,no_hedge_value,no_status,3%," 279,513.03 ",34,0,34,34,3%
PF00001346,DSK00001296,OFF00001001,A,9/14/2005," 348,700,000 ",T,0.02112,USD,4.206251364," 348,023,992 ",9/14/2005,no_in_code,10/19/2005,A,no_hedge_value,no_status,3%," 676,007.60 ",35,0,35,35,3%
PF00001347,DSK00001297,OFF00001001,A,9/14/2005," 114,367,000 ",T,0.02112,USD,4.206251364," 114,151,988 ",9/14/2005,no_in_code,10/17/2005,A,no_hedge_value,no_status,3%," 215,011.61 ",33,0,33,33,3%
PF00001349,DSK00001298,OFF00001001,A,9/16/2005," 73,887,000 ",T,0.02112,USD,4.206251364," 73,826,278 ",9/16/2005,no_in_code,8/10/2005,A,no_hedge_value,no_status,3%," 60,722.11 ",-37,0,-37,-37,3%
PF00001350,DSK00001299,OFF00001001,A,8/10/2005," 13,750,000 ",N,0.02112,GBP,4.528751364," 13,693,175 ",9/16/2005,no_in_code,9/12/2005,C,no_hedge_value,no_status,6%," 56,824.80 ",-4,37,33,-4,6%
PF00001351,DSK00001299,OFF00001001,A,8/10/2005," 69,030,500 ",T,0.02112,USD,4.206251364," 68,896,863 ",9/16/2005,no_in_code,9/12/2005,A,no_hedge_value,no_status,3%," 133,636.95 ",-4,37,33,-4,3%
PF00001353,DSK00001301,OFF00001001,A,9/23/2005," 11,044,000 ",N,0.02112,GBP,4.528751364," 11,002,492 ",9/23/2005,no_in_code,10/27/2005,C,no_hedge_value,no_status,6%," 41,508.03 ",34,0,34,34,6%
PF00001357,DSK00001305,OFF00001001,A,9/28/2005," 187,605,000 ",T,0.02112,USD,4.206251364," 187,261,853 ",9/28/2005,no_in_code,10/31/2005,A,no_hedge_value,no_status,3%," 343,146.94 ",33,0,33,33,3%
PF00001358,DSK00001306,OFF00001001,A,10/7/2005," 77,209,000 ",T,0.02122,USD,4.573799048," 77,077,183 ",10/7/2005,no_in_code,11/9/2005,A,no_hedge_value,no_status,3%," 131,816.97 ",33,0,33,33,3%
PF00001359,DSK00001306,OFF00001002,B,10/7/2005," 110,000,000 ",T,0.02122,USD,4.573799048," 109,812,200 ",10/7/2005,no_in_code,11/9/2005,B,no_hedge_value,no_status,3%," 187,800.21 ",33,0,33,33,3%
PF00001360,DSK00001307,OFF00001001,A,10/7/2005," 46,838,000 ",T,0.02122,USD,4.573799048," 46,755,282 ",10/7/2005,no_in_code,11/10/2005,A,no_hedge_value,no_status,3%," 82,717.89 ",34,0,34,34,3%
